نشورش	V$شست+NEG IMP 2SG PRO3SG*شورید+NEG IMP 2SG PRO3SG
نشورم	V$شست+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*شورید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نشوری	V$شست+NEG IND PRES 2SG*شورید+NEG IND PRES 2SG
نشوریم	V$شست+NEG IND PRES 1PL*شورید+NEG IND PRES 1PL
نشوم	V$شد+NEG IND PRES 1SG*شست+NEG IND PRES 1SG
نشوند	V$شد+NEG IND PRES 3PL*شست+NEG IND PRES 3PL
نشوی	V$شد+NEG IND PRES 2SG*شست+NEG IMP 2SG#NEG IND PRES 2SG
نشوید	V$شد+NEG IND PRES 2PL#NEG IMP 2PL*شست+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نشویم	V$شد+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG*شست+NEG IMP 2SG PRO1SG#NEG IND PRES 1PL#NEG IND PRES 1SG
نشویی	V$شد+NEG SUB IRR 2SG*شست+NEG SUB IRR 2SG#NEG IND PRES 2SG
نشوییم	V$شد+NEG IND PRES 2SG PRO1SG*شست+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 2SG PRO1SG
نشکافتی	V$شکافت+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نشکافد	V$شکافت+NEG IND PRES 3SG
نشکافدش	V$شکافت+NEG IND PRES 3SG PRO3SG
نشکرم	V$اشکرد+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*شکرد+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نشکری	V$اشکرد+NEG IND PRES 2SG*شکرد+NEG IND PRES 2SG
نشکرید	V$اشکرد+NEG IND PRES 2PL#NEG IMP 2PL*شکرد+NEG IND PRES 2PL#NEG IMP 2PL
نشکست	V$شکست+NEG IND PAST 3SG*اشکست+NEG IND PAST 3SG
نشکستست	V$شکست+NEG IND 3SG PERF*اشکست+NEG IND 3SG PERF
نشکستم	V$شکست+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG*اشکست+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG
نشکستند	V$شکست+NEG IND PAST 3PL*اشکست+NEG IND PAST 3PL
نشکسته‌اند	V$شکست+NEG IND 3PL PERF*اشکست+NEG IND 3PL PERF
نشکسته‌ای	V$شکست+NEG IND 2SG PERF*اشکست+NEG IND 2SG PERF
نشکستی	V$شکست+NEG IND PAST 2SG#NEG SUB IRRP 3SG*اشکست+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نشکستیم	V$شکست+NEG IND PAST 1PL*اشکست+NEG IND PAST 1PL
نشکفت	V$شکفت+NEG IMP 2SG PRO2SG#NEG IND PAST 3SG
نشکفتم	V$شکفت+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG
نشکفته‌ام	V$شکفت+NEG IND 1SG PERF
نشکفتی	V$شکفت+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نشکفد	V$شکفت+NEG IND PRES 3SG
نشکفم	V$شکفت+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نشکفند	V$شکفت+NEG IND PRES 3PL
نشکفید	V$شکفت+NEG IND PRES 2PL#NEG IMP 2PL
نشکند	V$شکست+NEG IND PRES 3SG*اشکست+NEG IND PRES 3SG
نشکندم	V$شکست+NEG IND PRES 3SG PRO1SG*اشکست+NEG IND PRES 3SG PRO1SG
نشکنم	V$شکست+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*اشکست+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نشکنند	V$شکست+NEG IND PRES 3PL*اشکست+NEG IND PRES 3PL
نشکنی	V$شکست+NEG IND PRES 2SG*اشکست+NEG IND PRES 2SG
نشکنید	V$شکست+NEG IND PRES 2PL#NEG IMP 2PL*اشکست+NEG IND PRES 2PL#NEG IMP 2PL
نشکنیم	V$شکست+NEG IND PRES 1PL*اشکست+NEG IND PRES 1PL
نشیب	V$شیبید+NEG IMP 2SG
نشیبت	V$شیبید+NEG IMP 2SG PRO2SG
نشیبش	V$شیبید+NEG IMP 2SG PRO3SG
نشیبی	V$شیبید+NEG IND PRES 2SG
نشین	V$نشست+IMP 2SG
نشیناد	V$نشست+SUB PRES 3SG
نشینت	V$نشست+IMP 2SG PRO2SG
نشیند	V$نشست+IND PRES 3SG
نشیندم	V$نشست+IND PRES 3SG PRO1SG
نشیندی	V$نشست+SUB IRR 3SG
نشینش	V$نشست+IMP 2SG PRO3SG
نشینشان	V$نشست+IMP 2SG PRO3PL
نشینم	V$نشست+IMP 2SG PRO1SG#IND PRES 1SG
نشینند	V$نشست+IND PRES 3PL
نشینندش	V$نشست+IND PRES 3PL PRO3SG
نشینندی	V$نشست+SUB IRR 3PL
نشینی	V$نشست+IND PRES 2SG
نشینید	V$نشست+IND PRES 2PL#IMP 2PL
نشینیم	V$نشست+IND PRES 1PL
نطپی	V$طپید+NEG IND PRES 2SG
نطپیدست	V$طپید+NEG IND 3SG PERF
نغرد	V$غرید+NEG IND PRES 3SG
نغری	V$غرید+NEG IND PRES 2SG
نغلطاند	V$غلطاند+NEG IND PAST 3SG#NEG IND PRES 3SG*غلطید+NEG SUB PRES 3PL*غلطانید+NEG IND PRES 3SG
نغنود	V$غنود+NEG IND PAST 3SG#NEG IND PRES 3SG
نغنودست	V$غنود+NEG IND 3SG PERF
نغنودم	V$غنود+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG#NEG IND PRES 3SG PRO1SG
نغنوده‌ام	V$غنود+NEG IND 1SG PERF
نغنوده‌ای	V$غنود+NEG IND 2SG PERF
نغنودی	V$غنود+NEG IND PAST 2SG#NEG SUB IRRP 3SG#NEG SUB IRR 3SG
نغنودیم	V$غنود+NEG IND PAST 1PL
نغنوند	V$غنود+NEG IND PRES 3PL
نغنوی	V$غنود+NEG IMP 2SG#NEG IND PRES 2SG
نغنوید	V$غنود+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نغنویدم	V$غنود+NEG IND PRES 2PL PRO1SG#NEG IMP 2PL PRO1SG#NEG IND PRES 3SG PRO1SG
نغنویم	V$غنود+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفت	V$افتاد+NEG IMP 2SG*افتید+NEG IMP 2SG
نفتاد	V$افتاد+NEG SUB PRES 3SG#NEG IND PAST 3SG*افتید+NEG SUB PRES 3SG
نفتادستم	V$افتاد+NEG IND 3SG PERF PRO1SG#NEG IND 1SG PERF2
نفتادستی	V$افتاد+NEG IND 2SG PERF2
نفتادش	V$افتاد+NEG IND PAST 3SG PRO3SG#NEG SUB PRES 3SG PRO3SG*افتید+NEG SUB PRES 3SG PRO3SG
نفتاده‌ست	V$افتاد+NEG IND 3SG PERF
نفتادی	V$افتاد+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نفتادیم	V$افتاد+NEG IND PAST 1PL
نفتد	V$افتاد+NEG IND PRES 3SG*افتید+NEG IND PRES 3SG
نفتدم	V$افتاد+NEG IND PRES 3SG PRO1SG*افتید+NEG IND PRES 3SG PRO1SG
نفتدی	V$افتاد+NEG SUB IRR 3SG*افتید+NEG SUB IRR 3SG
نفتم	V$افتاد+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*افتید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفتی	V$افتاد+NEG IND PRES 2SG*افتید+NEG IND PRES 2SG
نفرازد	V$افراشت+NEG IND PRES 3SG*افراخت+NEG IND PRES 3SG*افرازید+NEG IND PRES 3SG*فراخت+NEG IND PRES 3SG
نفرازی	V$افراشت+NEG IND PRES 2SG*افراخت+NEG IND PRES 2SG*افرازید+NEG IND PRES 2SG*فراخت+NEG IND PRES 2SG
نفرازیم	V$افراشت+NEG IND PRES 1PL*افراخت+NEG IND PRES 1PL*افرازید+NEG IND PRES 1PL*فراخت+NEG IND PRES 1PL
نفراشت	V$افراشت+NEG IND PAST 3SG
نفراشتند	V$افراشت+NEG IND PAST 3PL
نفراشتی	V$افراشت+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نفرساید	V$فرسود+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نفرسایند	V$فرسود+NEG IND PRES 3PL
نفرسایی	V$فرسود+NEG SUB IRR 2SG#NEG IND PRES 2SG
نفرستاد	V$فرستاد+NEG SUB PRES 3SG#NEG IND PAST 3SG
نفرستادمی	V$فرستاد+NEG SUB IRRP 1SG
نفرستاده‌اند	V$فرستاد+NEG IND 3PL PERF
نفرستاده‌ایم	V$فرستاد+NEG IND 1PL PERF
نفرستد	V$فرستاد+NEG IND PRES 3SG
نفرستدت	V$فرستاد+NEG IND PRES 3SG PRO2SG
نفرستم	V$فرستاد+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفرستند	V$فرستاد+NEG IND PRES 3PL
نفرستی	V$فرستاد+NEG IND PRES 2SG
نفرستیم	V$فرستاد+NEG IND PRES 1PL
نفرسود	V$فرسود+NEG IND PAST 3SG
نفرماید	V$فرمود+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نفرمایدت	V$فرمود+NEG IMP 2PL PRO2SG#NEG IND PRES 3SG PRO2SG#NEG IND PRES 2PL PRO2SG
نفرمایم	V$فرمود+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفرمایمت	V$فرمود+NEG IND PRES 1PL PRO2SG#NEG IND PRES 1SG PRO2SG
نفرمایمش	V$فرمود+NEG IND PRES 1SG PRO3SG#NEG IND PRES 1PL PRO3SG
نفرمایند	V$فرمود+NEG IND PRES 3PL
نفرمایندی	V$فرمود+NEG SUB IRR 3PL
نفرمایی	V$فرمود+NEG SUB IRR 2SG#NEG IND PRES 2SG
نفرماییم	V$فرمود+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 2SG PRO1SG
نفرمود	V$فرمود+NEG IND PAST 3SG
نفرمودست	V$فرمود+NEG IND 3SG PERF
نفرمودش	V$فرمود+NEG IND PAST 3SG PRO3SG
نفرمودمان	V$فرمود+NEG IND PAST 3SG PRO1PL
نفرمودند	V$فرمود+NEG IND PAST 3PL
نفرموده‌ام	V$فرمود+NEG IND 1SG PERF
نفرموده‌اند	V$فرمود+NEG IND 3PL PERF
نفرمودی	V$فرمود+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نفرمودید	V$فرمود+NEG IND PAST 2PL
نفروخت	V$فروخت+NEG IND PAST 3SG*افروخت+NEG IND PAST 3SG
نفروختست	V$فروخت+NEG IND 3SG PERF*افروخت+NEG IND 3SG PERF
نفروختم	V$فروخت+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG*افروخت+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG
نفروختند	V$فروخت+NEG IND PAST 3PL*افروخت+NEG IND PAST 3PL
نفروختی	V$فروخت+NEG IND PAST 2SG#NEG SUB IRRP 3SG*افروخت+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نفروزد	V$فروخت+NEG IND PRES 3SG*افروزید+NEG IND PRES 3SG*افروخت+NEG IND PRES 3SG
نفروزی	V$فروخت+NEG IND PRES 2SG*افروزید+NEG IND PRES 2SG*افروخت+NEG IND PRES 2SG
نفروشد	V$فروخت+NEG IND PRES 3SG
نفروشدت	V$فروخت+NEG IND PRES 3SG PRO2SG
نفروشدش	V$فروخت+NEG IND PRES 3SG PRO3SG
نفروشم	V$فروخت+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفروشند	V$فروخت+NEG IND PRES 3PL
نفروشی	V$فروخت+NEG IND PRES 2SG
نفروشیم	V$فروخت+NEG IND PRES 1PL
نفریبد	V$فریفت+NEG IND PRES 3SG
نفریبدت	V$فریفت+NEG IND PRES 3SG PRO2SG
نفریبدش	V$فریفت+NEG IND PRES 3SG PRO3SG
نفریبم	V$فریفت+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفریبند	V$فریفت+NEG IND PRES 3PL
نفریبی	V$فریفت+NEG IND PRES 2SG
نفریفت	V$فریفت+NEG IND PAST 3SG
نفریفتی	V$فریفت+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نفزاید	V$فزود+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG*افزایید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG*افزود+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نفزایدم	V$فزود+NEG IND PRES 2PL PRO1SG#NEG IMP 2PL PRO1SG#NEG IND PRES 3SG PRO1SG*افزایید+NEG IND PRES 2PL PRO1SG#NEG IMP 2PL PRO1SG#NEG IND PRES 3SG PRO1SG*افزود+NEG IND PRES 2PL PRO1SG#NEG IMP 2PL PRO1SG#NEG IND PRES 3SG PRO1SG
نفزایدی	V$فزود+NEG SUB IRR 2PL#NEG SUB IRR 3SG*افزایید+NEG SUB IRR 2PL#NEG SUB IRR 3SG*افزود+NEG SUB IRR 2PL#NEG SUB IRR 3SG
نفزایم	V$فزود+NEG IMP 2SG PRO1SG#NEG IND PRES 1PL#NEG IND PRES 1SG*افزایید+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*افزود+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفزایند	V$فزود+NEG IND PRES 3PL*افزایید+NEG IND PRES 3PL*افزود+NEG IND PRES 3PL
نفزایی	V$فزود+NEG SUB IRR 2SG#NEG IND PRES 2SG*افزایید+NEG SUB IRR 2SG#NEG IND PRES 2SG*افزود+NEG SUB IRR 2SG#NEG IND PRES 2SG
نفزایید	V$فزود+NEG IND PRES 2PL#NEG IMP 2PL*افزایید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PAST 3SG*افزود+NEG IND PRES 2PL#NEG IMP 2PL
نفزود	V$فزود+NEG IND PAST 3SG*افزود+NEG IND PAST 3SG
نفزودش	V$فزود+NEG IND PAST 3SG PRO3SG*افزود+NEG IND PAST 3SG PRO3SG
نفزودم	V$فزود+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG*افزود+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG
نفزودند	V$فزود+NEG IND PAST 3PL*افزود+NEG IND PAST 3PL
نفسرد	V$افسرد+NEG IND PAST 3SG#NEG IND PRES 3SG
نفسری	V$افسرد+NEG IND PRES 2SG
نفسریم	V$افسرد+NEG IND PRES 1PL
نفشارد	V$افشارد+NEG IND PAST 3SG#NEG IND PRES 3SG*فشرد+NEG IND PRES 3SG
نفشاری	V$افشارد+NEG IND PRES 2SG*فشرد+NEG IND PRES 2SG
نفشاند	V$افشاند+NEG IND PAST 3SG#NEG IND PRES 3SG*فشاند+NEG IND PAST 3SG#NEG IND PRES 3SG
نفشاندم	V$افشاند+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG#NEG IND PRES 3SG PRO1SG*فشاند+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG#NEG IND PRES 3SG PRO1SG
نفشاندند	V$افشاند+NEG IND PAST 3PL*فشاند+NEG IND PAST 3PL
نفشاندی	V$افشاند+NEG IND PAST 2SG#NEG SUB IRRP 3SG#NEG SUB IRR 3SG*فشاند+NEG IND PAST 2SG#NEG SUB IRRP 3SG#NEG SUB IRR 3SG
نفشاندیم	V$افشاند+NEG IND PAST 1PL*فشاند+NEG IND PAST 1PL
نفشانی	V$افشاند+NEG IND PRES 2SG*فشاند+NEG IND PRES 2SG
نفشرد	V$افشرد+NEG IND PAST 3SG#NEG IND PRES 3SG*فشرد+NEG IND PAST 3SG
نفشردمی	V$افشرد+NEG SUB IRRP 1SG*فشرد+NEG SUB IRRP 1SG
نفهمد	V$فهمید+NEG IND PRES 3SG
نفهمید	V$فهمید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PAST 3SG
نفکند	V$افکند+NEG IND PAST 3SG#NEG IND PRES 3SG
نفکندست	V$افکند+NEG IND 3SG PERF
نفکندند	V$افکند+NEG IND PAST 3PL
نفکنده‌ای	V$افکند+NEG IND 2SG PERF
نفکندی	V$افکند+NEG IND PAST 2SG#NEG SUB IRRP 3SG#NEG SUB IRR 3SG
نفکنم	V$افکند+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نفکنی	V$افکند+NEG IND PRES 2SG
نلافد	V$لافید+NEG IND PRES 3SG
نلافم	V$لافید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نلافی	V$لافید+NEG IND PRES 2SG
نلرزانم	V$لرزاند+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نلرزد	V$لرزید+NEG IND PRES 3SG*ارزید+NEG IND PRES 3SG
نلرزدت	V$لرزید+NEG IND PRES 3SG PRO2SG*ارزید+NEG IND PRES 3SG PRO2SG
نلرزی	V$لرزید+NEG IND PRES 2SG*ارزید+NEG IND PRES 2SG
نلرزید	V$لرزید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PAST 3SG*ارزید+NEG IND PRES 2PL#NEG IMP 2PL
نلرزیدت	V$لرزید+NEG IMP 2PL PRO2SG#NEG IND PAST 3SG PRO2SG#NEG IND PRES 2PL PRO2SG*ارزید+NEG IMP 2PL PRO2SG#NEG IND PRES 2PL PRO2SG
نلغزد	V$لغزید+NEG IND PRES 3SG
نلغزند	V$لغزید+NEG IND PRES 3PL
نلغزی	V$لغزید+NEG IND PRES 2SG
نلفغدی	V$الفغد+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نلفنجد	V$الفنجید+NEG IND PRES 3SG
نلفنجی	V$الفنجید+NEG IND PRES 2SG
نلیسد	V$لیسید+NEG IND PRES 3SG
نم	V$روفت+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*الفغد+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*آجست+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*بدن+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نما	V$نمود+IMP 2SG
نماد	V$نمود+IND PRES 3SG
نمالد	V$مالید+NEG IND PRES 3SG
نمالم	V$مالید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نمالند	V$مالید+NEG IND PRES 3PL
نمالی	V$مالید+NEG IND PRES 2SG
نمالید	V$مالید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PAST 3SG
نمالیمشان	V$مالید+NEG IND PRES 1PL PRO3PL
نمام	V$نمود+IND PRES 1SG
نمامم	V$نمود+IND PRES 1SG PRO1SG
نمامی	V$نمود+SUB IRR 1SG
نماند	V$ماند+NEG IND PAST 3SG#NEG IND PRES 3SG*مانید+NEG IND PRES 3SG*مانست+NEG IND PRES 3SG*نمود+IND PRES 3PL
نمانداست	V$ماند+NEG IND 3SG PERF
نماندت	V$ماند+NEG IND PRES 3SG PRO2SG#NEG IND PAST 3SG PRO2SG*مانید+NEG IND PRES 3SG PRO2SG*مانست+NEG IND PRES 3SG PRO2SG*نمود+IND PRES 3PL PRO2SG
نماندست	V$ماند+NEG IND 3SG PERF
نماندستی	V$ماند+NEG IND 2SG PERF2
نماندش	V$ماند+NEG IND PRES 3SG PRO3SG#NEG IND PAST 3SG PRO3SG*مانید+NEG IND PRES 3SG PRO3SG*مانست+NEG IND PRES 3SG PRO3SG*نمود+IND PRES 3PL PRO3SG
نماندشان	V$ماند+NEG IND PRES 3SG PRO3PL#NEG IND PAST 3SG PRO3PL*مانید+NEG IND PRES 3SG PRO3PL*مانست+NEG IND PRES 3SG PRO3PL*نمود+IND PRES 3PL PRO3PL
نماندم	V$ماند+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG#NEG IND PRES 3SG PRO1SG*مانید+NEG IND PRES 3SG PRO1SG*مانست+NEG IND PRES 3SG PRO1SG*نمود+IND PRES 3PL PRO1SG
نماندند	V$ماند+NEG IND PAST 3PL
نمانده‌است	V$ماند+NEG IND 3SG PERF
نمانده‌ام	V$ماند+NEG IND 1SG PERF
نمانده‌ست	V$ماند+NEG IND 3SG PERF
نمانده‌ستی	V$ماند+NEG IND 2SG PERF2
نماندی	V$ماند+NEG IND PAST 2SG#NEG SUB IRRP 3SG#NEG SUB IRR 3SG*مانید+NEG SUB IRR 3SG*مانست+NEG SUB IRR 3SG*نمود+SUB IRR 3PL
نماندیم	V$ماند+NEG IND PAST 1PL
نمانم	V$ماند+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*مانید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG*مانست+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نمانمت	V$ماند+NEG IND PRES 1SG PRO2SG*مانید+NEG IND PRES 1SG PRO2SG*مانست+NEG IND PRES 1SG PRO2SG
نمانند	V$ماند+NEG IND PRES 3PL*مانید+NEG IND PRES 3PL*مانست+NEG IND PRES 3PL
نمانی	V$ماند+NEG IND PRES 2SG*مانید+NEG IND PRES 2SG*مانست+NEG IND PRES 2SG
نمانید	V$ماند+NEG IND PRES 2PL#NEG IMP 2PL*مانید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PAST 3SG*مانست+NEG IND PRES 2PL#NEG IMP 2PL
نمانیدست	V$مانید+NEG IND 3SG PERF
نمانیم	V$ماند+NEG IND PRES 1PL*مانید+NEG IND PRES 1PL*مانست+NEG IND PRES 1PL
نمای	V$نمود+IND PRES 2SG#IMP 2SG
نمایان	V$نمایاند+IMP 2SG
نمایاند	V$نمایاند+IND PAST 3SG#IND PRES 3SG*نمود+SUB PRES 3PL
نمایانش	V$نمایاند+IMP 2SG PRO3SG
نمایت	V$نمود+IMP 2SG PRO2SG
نماید	V$نمود+IND PRES 2PL#IND PRES 3SG#IMP 2PL
نمایدت	V$نمود+IND PRES 2PL PRO2SG#IMP 2PL PRO2SG#IND PRES 3SG PRO2SG
نمایدش	V$نمود+IND PRES 2PL PRO3SG#IND PRES 3SG PRO3SG#IMP 2PL PRO3SG
نمایدشان	V$نمود+IND PRES 2PL PRO3PL#IND PRES 3SG PRO3PL#IMP 2PL PRO3PL
نمایدم	V$نمود+IND PRES 3SG PRO1SG#IMP 2PL PRO1SG#IND PRES 2PL PRO1SG
نمایش	V$نمود+IMP 2SG PRO3SG
نمایم	V$نمود+IMP 2SG PRO1SG#IND PRES 1SG#IND PRES 1PL
نمایمت	V$نمود+IND PRES 1PL PRO2SG#IND PRES 1SG PRO2SG
نمایمش	V$نمود+IND PRES 1SG PRO3SG#IND PRES 1PL PRO3SG
نمایند	V$نمود+IND PRES 3PL
نمایندت	V$نمود+IND PRES 3PL PRO2SG
نمایندشان	V$نمود+IND PRES 3PL PRO3PL
نمایی	V$نمود+SUB IRR 2SG#IND PRES 2SG
نمایید	V$نمود+IND PRES 2PL#IMP 2PL
نماییش	V$نمود+IMP 2SG PRO3SG#IND PRES 2SG PRO3SG
نماییم	V$نمود+IND PRES 2SG PRO1SG#IMP 2SG PRO1SG#IND PRES 1PL
نمت	V$روفت+NEG IND PRES 1SG PRO2SG*الفغد+NEG IND PRES 1SG PRO2SG*آجست+NEG IND PRES 1SG PRO2SG*بدن+NEG IND PRES 1SG PRO2SG
نمرد	V$مرد+NEG IND PAST 3SG
نمردست	V$مرد+NEG IND 3SG PERF
نمردم	V$مرد+NEG IND PAST 1SG#NEG IND PAST 3SG PRO1SG
نمردند	V$مرد+NEG IND PAST 3PL
نمرده‌است	V$مرد+NEG IND 3SG PERF
نمرده‌اند	V$مرد+NEG IND 3PL PERF
نمرده‌ای	V$مرد+NEG IND 2SG PERF
نمرده‌ست	V$مرد+NEG IND 3SG PERF
نمردی	V$مرد+NEG IND PAST 2SG#NEG SUB IRRP 3SG
نمردیم	V$مرد+NEG IND PAST 1PL
نمش	V$روفت+NEG IND PRES 1SG PRO3SG*الفغد+NEG IND PRES 1SG PRO3SG*آجست+NEG IND PRES 1SG PRO3SG*بدن+NEG IND PRES 1SG PRO3SG
نمم	V$روفت+NEG IND PRES 1SG PRO1SG*الفغد+NEG IND PRES 1SG PRO1SG*آجست+NEG IND PRES 1SG PRO1SG*بدن+NEG IND PRES 1SG PRO1SG
نمو	V$مویید+NEG IMP 2SG
نمود	V$مویید+NEG IND PRES 3SG*نمود+IND PAST 3SG
نمودت	V$مویید+NEG IND PRES 3SG PRO2SG*نمود+IND PAST 3SG PRO2SG
نمودست	V$نمود+IND 3SG PERF
نمودستت	V$نمود+IND 3SG PERF PRO2SG
نمودستم	V$نمود+IND 3SG PERF PRO1SG#IND 1SG PERF2
نمودستند	V$نمود+IND 3PL PERF2
نمودستی	V$نمود+IND 2SG PERF2
نمودش	V$مویید+NEG IND PRES 3SG PRO3SG*نمود+IND PAST 3SG PRO3SG
نمودم	V$مویید+NEG IND PRES 3SG PRO1SG*نمود+IND PAST 3SG PRO1SG#IND PAST 1SG
نمودمت	V$نمود+IND PAST 1SG PRO2SG
نمودمی	V$نمود+SUB IRRP 1SG
نمودن	V$نمود+INF
نمودنت	V$نمود+INF PRO2SG
نمودند	V$نمود+IND PAST 3PL
نمودندت	V$نمود+IND PAST 3PL PRO2SG
نمودندش	V$نمود+IND PAST 3PL PRO3SG
نمودندم	V$نمود+IND PAST 3PL PRO1SG
نمودندی	V$نمود+SUB IRRP 3PL
نمودنش	V$نمود+INF PRO3SG
نموده	V$نمود+PP
نموده‌ئی	V$نمود+IND 2SG PERF
نموده‌است	V$نمود+IND 3SG PERF
نموده‌ام	V$نمود+IND 1SG PERF#PP PRO1SG
نموده‌اند	V$نمود+IND 3PL PERF
نموده‌ای	V$نمود+IND 2SG PERF
نموده‌ایم	V$نمود+IND 1PL PERF
نموده‌ست	V$نمود+IND 3SG PERF
نمودی	V$مویید+NEG SUB IRR 3SG*نمود+SUB IRRP 3SG#IND PAST 2SG
نمودید	V$نمود+IND PAST 2PL
نمودیم	V$نمود+IND PAST 1PL
نموید	V$مویید+NEG IND PRES 2PL#NEG IMP 2PL#NEG IND PRES 3SG
نمویم	V$مویید+NEG IND PRES 1PL#NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نمک	V$مکید+NEG IMP 2SG
نمکت	V$مکید+NEG IMP 2SG PRO2SG
نمکش	V$مکید+NEG IMP 2SG PRO3SG
نمکم	V$مکید+NEG IMP 2SG PRO1SG#NEG IND PRES 1SG
نمکی	V$مکید+NEG IND PRES 2SG
نمکیدی	V$مکید+NEG IND PAST 2SG#NEG SUB IRR 2PL#NEG SUB IRRP 3SG
نمکیدیم	V$مکید+NEG IND PAST 1PL
نمی	V$روفت+NEG MI IMP 2SG#NEG SUB IRR 1SG*الفغد+NEG MI IMP 2SG#NEG SUB IRR 1SG*آجست+NEG MI IMP 2SG#NEG SUB IRR 1SG*بدن+NEG MI IMP 2SG#NEG SUB IRR 1SG
نمیارزی	V$ارزید+NEG MI IND PRES 2SG
نمیارم	V$آورد+NEG MI IMP 2SG PRO1SG#NEG MI IND PRES 1SG
نمیاید	V$روفت+NEG MI SUB PRES 2PL*آمد+NEG MI IMP 2PL#NEG MI IND PRES 2PL#NEG MI IND PRES 3SG*الفغد+NEG MI SUB PRES 2PL*آجست+NEG MI SUB PRES 2PL*بدن+NEG MI SUB PRES 2PL
نمیباشد	V$باشید+NEG MI IND PRES 3SG*بود+NEG MI IND PRES 3SG
نمیباید	V$آجست+NEG MI BE SUB PRES 2PL*روفت+NEG MI BE SUB PRES 2PL*الفغد+NEG MI BE SUB PRES 2PL*آمد+NEG MI BE IMP 2PL#NEG MI BE IND PRES 2PL#NEG MI BE IND PRES 3SG*بایست+NEG MI IMP 2PL#NEG MI IND PRES 2PL#NEG MI IMP 2SG#NEG MI IND PRES 3SG*بدن+NEG MI BE SUB PRES 2PL
